Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Matt Barnes,2012-13,10.28,4.58,1.54,0.79,1.02,LAC,33.0,80,4,2058,0.462,0.342,87,117,0.744,Matt Barnes,1.12,2.9,1.39,4.06,3.9,8.44,1.39
Matt Barnes,2013-14,9.92,4.63,1.98,0.44,0.89,LAC,34.0,63,40,1735,0.438,0.343,66,90,0.733,Matt Barnes,1.35,2.9,1.54,4.49,3.67,8.37,0.95
Matt Barnes,2014-15,10.05,3.97,1.5,0.66,0.88,LAC,35.0,76,74,2271,0.444,0.362,74,95,0.779,Matt Barnes,1.14,3.2,1.79,4.95,3.64,8.21,0.67
Matt Barnes,2015-16,9.97,5.53,2.14,0.75,1.03,MEM,36.0,76,45,2190,0.381,0.322,111,138,0.804,Matt Barnes,1.59,3.1,1.57,4.87,3.47,9.12,1.11
Matt Barnes,2016-17,7.65,5.43,2.78,0.31,0.67,SAC,37.0,54,13,1366,0.384,0.327,50,66,0.758,Matt Barnes,1.54,2.6,1.28,3.91,2.72,7.09,1.02
Matt Barnes,2016-17,5.7,4.55,2.25,0.45,0.6,GSW,37.0,20,5,410,0.422,0.346,20,23,0.87,Matt Barnes,1.2,2.4,0.9,2.6,1.9,4.5,0.75
Matt Barnes,2016-17,7.12,5.19,2.64,0.35,0.65,TOT,37.0,74,18,1776,0.391,0.331,70,89,0.787,Matt Barnes,1.45,2.5,1.18,3.55,2.5,6.39,0.95
Scottie Barnes,2021-22,15.32,7.53,3.46,0.74,1.08,TOR,20.0,74,74,2617,0.492,0.301,158,215,0.735,Scottie Barnes,1.84,2.6,0.78,2.61,6.2,12.59,2.64
Scottie Barnes,2022-23,15.31,6.65,4.82,0.79,1.08,TOR,21.0,77,76,2678,0.456,0.281,190,246,0.772,Scottie Barnes,2.0,2.2,0.82,2.91,6.01,13.19,2.32
Scottie Barnes,2023-24,19.85,8.23,6.05,1.47,1.25,TOR,22.0,60,60,2094,0.475,0.341,196,251,0.781,Scottie Barnes,2.75,2.0,1.68,4.93,7.45,15.7,2.35
Scottie Barnes,2024-25,19.26,7.72,5.82,0.97,1.43,TOR,23.0,65,65,2134,0.446,0.271,228,302,0.755,Scottie Barnes,2.83,1.7,1.17,4.31,7.29,16.35,1.68
Scottie Barnes,2025-26,19.9,7.0,4.9,1.6,1.6,TOR,24.0,10,10,325,0.49,0.455,25,33,0.758,Scottie Barnes,1.9,3.5,2.0,4.4,7.7,15.7,1.9
Andre Barrett,2004-05,2.07,0.7,1.56,0.0,0.52,HOU,23.0,27,0,314,0.29,0.243,7,10,0.7,Andre Barrett,0.59,1.3,0.33,1.37,0.74,2.56,0.19
Andre Barrett,2004-05,5.64,1.91,2.45,0.09,0.45,ORL,23.0,11,1,168,0.455,0.333,7,9,0.778,Andre Barrett,1.0,1.5,0.45,1.36,2.27,5.0,0.55
Andre Barrett,2004-05,3.11,1.05,1.82,0.03,0.5,TOT,23.0,38,1,482,0.363,0.269,14,19,0.737,Andre Barrett,0.71,1.3,0.37,1.37,1.18,3.26,0.29
Andre Barrett,2005-06,4.5,1.5,1.0,0.0,0.0,PHX,24.0,2,0,21,0.429,0.0,3,3,1.0,Andre Barrett,0.5,0.5,0.0,0.5,1.5,3.5,0.5
Andre Barrett,2005-06,4.59,1.29,2.94,0.0,0.59,TOR,24.0,17,0,261,0.361,0.154,6,9,0.667,Andre Barrett,0.82,0.7,0.12,0.76,2.06,5.71,0.47
Andre Barrett,2005-06,4.58,1.32,2.74,0.0,0.53,TOT,24.0,19,0,282,0.365,0.143,9,12,0.75,Andre Barrett,0.79,0.7,0.11,0.74,2.0,5.47,0.47
Andre Barrett,2006-07,1.33,0.83,1.17,0.0,0.0,CHI,25.0,6,0,29,0.5,0.0,0,0,0.0,Andre Barrett,0.67,0.7,0.0,0.0,0.67,1.33,0.17
Andre Barrett,2007-08,1.5,0.25,1.75,0.0,0.0,LAC,26.0,4,0,25,0.4,0.333,1,2,0.5,Andre Barrett,0.25,0.2,0.25,0.75,0.5,1.25,0.0
RJ Barrett,2019-20,14.34,4.98,2.55,0.3,0.98,NYK,20.0,56,55,1704,0.402,0.32,156,254,0.614,RJ Barrett,2.21,2.2,1.12,3.52,5.21,12.98,0.89
RJ Barrett,2020-21,17.56,5.75,3.01,0.28,0.74,NYK,21.0,72,72,2511,0.441,0.401,206,276,0.746,RJ Barrett,1.93,2.6,1.72,4.29,6.49,14.72,0.94
RJ Barrett,2021-22,20.03,5.83,2.97,0.23,0.61,NYK,22.0,70,70,2417,0.408,0.342,290,406,0.714,RJ Barrett,2.16,2.0,1.97,5.77,6.96,17.06,0.94
RJ Barrett,2022-23,19.6,5.04,2.75,0.21,0.42,NYK,23.0,73,73,2476,0.434,0.31,290,392,0.74,RJ Barrett,2.25,2.5,1.66,5.34,6.99,16.11,0.82
RJ Barrett,2023-24,18.23,4.27,2.42,0.35,0.46,NYK,24.0,26,26,767,0.423,0.331,103,124,0.831,RJ Barrett,1.81,1.7,1.65,5.0,6.31,14.92,0.73
RJ Barrett,2023-24,21.75,6.38,4.06,0.41,0.59,TOR,24.0,32,32,1072,0.553,0.392,105,167,0.629,RJ Barrett,2.47,2.6,1.47,3.75,8.5,15.38,1.06
RJ Barrett,2023-24,20.17,5.43,3.33,0.38,0.53,TOT,24.0,58,58,1838,0.495,0.36,208,291,0.715,RJ Barrett,2.17,2.2,1.55,4.31,7.52,15.17,0.91
RJ Barrett,2024-25,21.09,6.31,5.41,0.29,0.79,TOR,25.0,58,58,1869,0.468,0.35,196,311,0.63,RJ Barrett,2.86,2.4,1.84,5.28,7.93,16.93,1.05
RJ Barrett,2025-26,20.7,4.7,3.8,0.4,1.0,TOR,25.0,10,10,326,0.547,0.396,34,45,0.756,RJ Barrett,1.8,2.8,2.1,5.3,7.6,13.9,0.6
Earl Barron,2005-06,1.62,1.25,0.0,0.0,0.0,MIA,24.0,8,0,45,0.313,0.0,3,4,0.75,Earl Barron,0.62,1.2,0.0,0.0,0.62,2.0,0.25
Earl Barron,2006-07,2.32,1.46,0.18,0.14,0.21,MIA,25.0,28,0,203,0.289,0.0,17,18,0.944,Earl Barron,0.39,0.8,0.0,0.04,0.86,2.96,0.68
Earl Barron,2007-08,7.09,4.3,0.63,0.17,0.41,MIA,26.0,46,15,889,0.404,0.077,61,87,0.701,Earl Barron,1.04,2.5,0.02,0.28,2.87,7.11,1.46
Earl Barron,2009-10,11.71,11.0,1.14,0.57,0.57,NYK,28.0,7,6,232,0.441,0.0,22,29,0.759,Earl Barron,1.57,3.4,0.0,0.0,4.29,9.71,4.43
Earl Barron,2010-11,3.0,3.33,0.33,0.33,0.5,PHX,29.0,12,6,183,0.235,0.0,12,20,0.6,Earl Barron,0.92,2.7,0.0,0.0,1.0,4.25,1.33
Earl Barron,2010-11,5.14,3.14,0.57,0.29,0.29,MIL,29.0,7,0,85,0.459,0.0,2,2,1.0,Earl Barron,0.29,1.4,0.0,0.0,2.43,5.29,1.71
Earl Barron,2010-11,3.5,7.0,1.5,0.0,0.0,POR,29.0,2,1,37,0.273,0.0,1,2,0.5,Earl Barron,1.5,2.0,0.0,0.0,1.5,5.5,2.0
Earl Barron,2010-11,3.76,3.62,0.52,0.29,0.38,TOT,29.0,21,7,306,0.323,0.0,15,24,0.625,Earl Barron,0.76,2.2,0.0,0.0,1.52,4.71,1.52
Earl Barron,2011-12,2.0,0.5,0.0,0.0,0.0,GSW,30.0,2,0,9,0.5,0.0,0,0,0.0,Earl Barron,0.0,2.5,0.0,0.0,1.0,2.0,0.5
Earl Barron,2012-13,2.55,3.91,0.27,0.45,0.45,WAS,31.0,11,1,122,0.351,0.0,2,5,0.4,Earl Barron,0.91,2.1,0.0,0.0,1.18,3.36,1.45
Earl Barron,2012-13,11.0,18.0,2.0,1.0,0.0,NYK,31.0,1,1,37,0.357,0.0,1,2,0.5,Earl Barron,1.0,1.0,0.0,0.0,5.0,14.0,6.0
Earl Barron,2012-13,3.25,5.08,0.42,0.5,0.42,TOT,31.0,12,2,158,0.353,0.0,3,7,0.429,Earl Barron,0.92,2.0,0.0,0.0,1.5,4.25,1.83
Earl Barron,2014-15,2.0,1.75,0.31,0.12,0.25,PHX,33.0,16,1,143,0.308,0.5,6,12,0.5,Earl Barron,0.31,1.6,0.12,0.25,0.75,2.44,0.88
Will Barton,2012-13,4.04,1.99,0.79,0.12,0.47,POR,22.0,73,5,894,0.382,0.138,50,65,0.769,Will Barton,0.82,0.8,0.12,0.89,1.62,4.23,0.49
Will Barton,2013-14,4.05,1.8,0.8,0.17,0.22,POR,23.0,41,0,387,0.417,0.303,26,32,0.813,Will Barton,0.44,0.8,0.24,0.8,1.59,3.8,0.39
Will Barton,2014-15,3.0,1.13,0.9,0.13,0.47,POR,24.0,30,0,300,0.38,0.222,10,15,0.667,Will Barton,0.57,0.7,0.13,0.6,1.27,3.33,0.1
Will Barton,2014-15,10.96,4.57,1.93,0.54,1.21,DEN,24.0,28,0,683,0.443,0.284,64,79,0.81,Will Barton,1.57,1.8,0.68,2.39,4.0,9.04,0.82
Will Barton,2014-15,6.84,2.79,1.4,0.33,0.83,TOT,24.0,58,0,984,0.425,0.271,74,94,0.787,Will Barton,1.05,1.2,0.4,1.47,2.59,6.09,0.45
Will Barton,2015-16,14.37,5.8,2.48,0.48,0.87,DEN,25.0,82,1,2353,0.432,0.345,216,268,0.806,Will Barton,1.7,1.8,1.37,3.96,5.18,11.99,0.72
Will Barton,2016-17,13.67,4.32,3.43,0.47,0.8,DEN,26.0,60,19,1705,0.443,0.37,143,190,0.753,Will Barton,1.62,1.8,1.45,3.92,4.92,11.1,0.97
Will Barton,2017-18,15.65,5.05,4.09,0.64,1.01,DEN,27.0,81,40,2683,0.452,0.37,182,226,0.805,Will Barton,1.84,2.1,1.93,5.21,5.74,12.69,0.86
Will Barton,2018-19,11.49,4.63,2.88,0.51,0.42,DEN,28.0,43,38,1189,0.402,0.342,57,74,0.77,Will Barton,1.51,1.9,1.56,4.56,4.3,10.7,0.74
Will Barton,2019-20,15.07,6.29,3.66,0.5,1.05,DEN,29.0,58,58,1916,0.45,0.375,102,133,0.767,Will Barton,1.52,2.1,1.86,4.97,5.72,12.72,1.31
Will Barton,2020-21,12.7,4.04,3.23,0.41,0.89,DEN,30.0,56,52,1736,0.426,0.381,95,121,0.785,Will Barton,1.71,1.7,1.75,4.59,4.62,10.86,0.7
Will Barton,2021-22,14.69,4.79,3.89,0.44,0.77,DEN,31.0,71,71,2276,0.438,0.365,102,127,0.803,Will Barton,1.79,1.6,2.21,6.06,5.52,12.62,0.62
Will Barton,2022-23,7.68,2.78,2.38,0.25,0.42,WAS,32.0,40,0,782,0.386,0.377,35,45,0.778,Will Barton,1.12,1.0,1.3,3.45,2.75,7.12,0.25
Will Barton,2022-23,4.5,1.62,1.06,0.19,0.69,TOR,32.0,16,2,211,0.354,0.333,2,2,1.0,Will Barton,0.19,1.1,0.88,2.62,1.75,4.94,0.31
Will Barton,2022-23,6.77,2.45,2.0,0.23,0.5,TOT,32.0,56,2,993,0.379,0.367,37,47,0.787,Will Barton,0.86,1.0,1.18,3.21,2.46,6.5,0.27
Eddie Basden,2005-06,2.05,1.47,0.42,0.11,0.47,CHI,23.0,19,0,141,0.405,0.143,8,10,0.8,Eddie Basden,0.47,0.9,0.05,0.37,0.79,1.95,0.37
Brandon Bass,2005-06,2.34,2.34,0.1,0.24,0.1,NOK,21.0,29,1,268,0.4,0.0,12,19,0.632,Brandon Bass,0.38,0.6,0.0,0.0,0.97,2.41,0.62
Brandon Bass,2006-07,2.0,2.05,0.14,0.14,0.1,NOK,22.0,21,3,162,0.341,0.0,12,16,0.75,Brandon Bass,0.48,0.8,0.0,0.05,0.71,2.1,0.62
Brandon Bass,2007-08,8.28,4.39,0.73,0.61,0.28,DAL,23.0,79,1,1557,0.499,0.0,162,197,0.822,Brandon Bass,1.04,1.9,0.0,0.05,3.11,6.24,1.52
Brandon Bass,2008-09,8.47,4.53,0.53,0.68,0.33,DAL,24.0,81,0,1574,0.496,0.0,182,210,0.867,Brandon Bass,1.06,1.7,0.0,0.07,3.11,6.27,1.59
Brandon Bass,2009-10,5.8,2.54,0.38,0.54,0.24,ORL,25.0,50,3,648,0.511,0.0,52,63,0.825,Brandon Bass,0.62,1.4,0.0,0.0,2.38,4.66,1.08
Brandon Bass,2010-11,11.24,5.58,0.75,0.68,0.36,ORL,26.0,76,51,1980,0.515,0.0,190,233,0.815,Brandon Bass,1.28,2.1,0.0,0.03,4.37,8.49,1.76
Brandon Bass,2011-12,12.51,6.19,0.93,0.92,0.58,BOS,27.0,59,39,1868,0.479,0.0,132,163,0.81,Brandon Bass,1.1,2.3,0.0,0.0,5.14,10.71,1.61
Brandon Bass,2012-13,8.65,5.25,1.04,0.79,0.54,BOS,28.0,81,69,2239,0.486,0.0,129,150,0.86,Brandon Bass,0.99,2.3,0.0,0.02,3.53,7.27,1.59
Brandon Bass,2013-14,11.11,5.73,1.06,0.87,0.44,BOS,29.0,82,73,2266,0.486,0.333,205,239,0.858,Brandon Bass,1.24,2.3,0.02,0.07,4.29,8.84,1.96
Brandon Bass,2014-15,10.56,4.85,1.27,0.39,0.5,BOS,30.0,82,43,1929,0.504,0.281,169,214,0.79,Brandon Bass,1.01,1.7,0.11,0.39,4.2,8.33,1.7
Brandon Bass,2015-16,7.17,4.32,1.12,0.83,0.5,LAL,31.0,66,0,1342,0.549,0.0,125,148,0.845,Brandon Bass,0.64,1.9,0.0,0.03,2.64,4.8,1.58
Brandon Bass,2016-17,5.62,2.48,0.4,0.21,0.27,LAC,32.0,52,0,577,0.575,0.333,77,88,0.875,Brandon Bass,0.56,0.9,0.02,0.06,2.06,3.58,0.83
Charles Bassey,2021-22,3.0,2.7,0.3,0.74,0.22,PHI,21.0,23,0,168,0.638,0.0,9,12,0.75,Charles Bassey,0.35,1.4,0.0,0.17,1.3,2.04,0.96
Charles Bassey,2022-23,5.69,5.51,1.37,0.94,0.46,SAS,22.0,35,2,508,0.644,0.375,22,37,0.595,Charles Bassey,1.17,2.1,0.09,0.23,2.49,3.86,2.14
Charles Bassey,2023-24,3.32,4.0,1.11,0.89,0.42,SAS,23.0,19,0,205,0.725,0.0,5,6,0.833,Charles Bassey,0.79,1.6,0.0,0.05,1.53,2.11,1.21
Charles Bassey,2024-25,4.36,4.22,0.47,0.83,0.39,SAS,24.0,36,1,376,0.581,0.0,21,33,0.636,Charles Bassey,0.64,1.4,0.0,0.0,1.89,3.25,1.56
Charles Bassey,2025-26,3.5,7.5,1.0,0.5,0.5,MEM,25.0,2,0,31,0.375,0.0,1,3,0.333,Charles Bassey,0.5,2.5,0.0,0.0,1.5,4.0,3.5
Maceo Baston,2002-03,2.5,1.44,0.0,0.69,0.25,TOR,27.0,16,0,106,0.6,0.0,10,12,0.833,Maceo Baston,0.38,1.0,0.0,0.0,0.94,1.56,0.25
Maceo Baston,2006-07,2.94,1.57,0.34,0.38,0.26,IND,31.0,47,2,405,0.645,0.429,37,47,0.787,Maceo Baston,0.68,1.4,0.06,0.15,1.04,1.62,0.45
Maceo Baston,2007-08,2.73,1.73,0.2,0.27,0.13,TOR,32.0,15,2,103,0.68,0.0,7,10,0.7,Maceo Baston,0.27,1.3,0.0,0.0,1.13,1.67,0.6
Maceo Baston,2008-09,2.48,1.93,0.26,0.37,0.22,IND,33.0,27,0,217,0.543,0.0,17,27,0.63,Maceo Baston,0.44,1.4,0.0,0.04,0.93,1.7,0.81
Mengke Bateer,2001-02,5.15,3.56,0.81,0.19,0.37,DEN,26.0,27,10,408,0.402,0.333,29,37,0.784,Mengke Bateer,1.19,3.5,0.15,0.44,1.96,4.89,1.19
Mengke Bateer,2002-03,0.75,0.83,0.33,0.0,0.0,SAS,27.0,12,0,46,0.235,0.333,0,2,0.0,Mengke Bateer,0.5,1.2,0.08,0.25,0.33,1.42,0.17
Mengke Bateer,2003-04,1.14,1.14,0.14,0.0,0.14,TOR,28.0,7,0,39,0.571,0.0,0,0,0.0,Mengke Bateer,0.29,1.4,0.0,0.0,0.57,1.0,0.71
Emoni Bates,2023-24,2.73,0.93,0.67,0.13,0.07,CLE,20.0,15,0,133,0.306,0.303,1,4,0.25,Emoni Bates,0.53,0.3,0.67,2.2,1.0,3.27,0.07
Emoni Bates,2024-25,3.7,0.7,0.8,0.1,0.1,CLE,21.0,10,0,75,0.342,0.367,0,0,0.0,Emoni Bates,0.2,0.4,1.1,3.0,1.3,3.8,0.0
Keita Bates-Diop,2018-19,5.03,2.77,0.57,0.47,0.6,MIN,23.0,30,3,503,0.423,0.25,18,28,0.643,Keita Bates-Diop,0.47,1.0,0.43,1.73,2.0,4.73,0.53
Keita Bates-Diop,2019-20,6.78,2.97,0.81,0.54,0.46,MIN,24.0,37,0,646,0.422,0.33,46,65,0.708,Keita Bates-Diop,0.38,1.0,0.84,2.54,2.35,5.57,0.57
Keita Bates-Diop,2019-20,5.29,2.43,0.0,0.57,0.29,DEN,24.0,7,0,98,0.464,0.333,8,10,0.8,Keita Bates-Diop,0.43,1.0,0.43,1.29,1.86,4.0,0.57
Keita Bates-Diop,2019-20,6.55,2.89,0.68,0.55,0.43,TOT,24.0,44,0,744,0.427,0.33,54,75,0.72,Keita Bates-Diop,0.39,1.0,0.77,2.34,2.27,5.32,0.57
Keita Bates-Diop,2020-21,2.63,1.63,0.4,0.17,0.37,SAS,25.0,30,0,245,0.448,0.294,14,21,0.667,Keita Bates-Diop,0.23,0.4,0.17,0.57,1.0,2.23,0.3
Keita Bates-Diop,2021-22,5.68,3.92,0.69,0.24,0.46,SAS,26.0,59,14,957,0.517,0.309,46,61,0.754,Keita Bates-Diop,0.76,1.0,0.29,0.93,2.31,4.46,1.05
Keita Bates-Diop,2022-23,9.66,3.7,1.54,0.3,0.69,SAS,27.0,67,42,1453,0.508,0.394,119,150,0.793,Keita Bates-Diop,0.84,0.9,0.84,2.12,3.52,6.94,0.97
Keita Bates-Diop,2023-24,4.46,2.59,0.87,0.51,0.56,PHX,28.0,39,8,597,0.427,0.313,26,36,0.722,Keita Bates-Diop,0.33,0.8,0.51,1.64,1.64,3.85,0.77
Keita Bates-Diop,2023-24,1.64,0.64,0.29,0.14,0.21,BKN,28.0,14,0,68,0.5,0.2,6,6,1.0,Keita Bates-Diop,0.14,0.1,0.07,0.36,0.57,1.14,0.07
Keita Bates-Diop,2023-24,3.72,2.08,0.72,0.42,0.47,TOT,28.0,53,8,665,0.434,0.304,32,42,0.762,Keita Bates-Diop,0.28,0.7,0.4,1.3,1.36,3.13,0.58
Esteban Batista,2005-06,1.77,2.53,0.12,0.19,0.26,ATL,22.0,57,3,495,0.425,0.0,33,53,0.623,Esteban Batista,0.67,1.9,0.0,0.02,0.6,1.4,1.07
Esteban Batista,2006-07,1.54,2.31,0.31,0.0,0.23,ATL,23.0,13,0,81,0.5,0.0,4,7,0.571,Esteban Batista,0.31,1.0,0.0,0.0,0.62,1.23,0.54
Mike Batiste,2002-03,6.41,3.43,0.69,0.21,0.56,MEM,25.0,75,2,1248,0.422,0.222,69,88,0.784,Mike Batiste,0.92,1.6,0.24,1.08,2.63,6.23,1.09
Shane Battier,2001-02,14.42,5.36,2.77,1.04,1.55,MEM,23.0,78,78,3098,0.429,0.373,198,283,0.7,Shane Battier,1.99,2.8,1.32,3.54,5.28,12.32,2.31
Shane Battier,2002-03,9.69,4.42,1.35,1.13,1.31,MEM,24.0,78,47,2383,0.483,0.398,120,145,0.828,Shane Battier,0.87,2.7,1.1,2.77,3.53,7.29,1.64
Shane Battier,2003-04,8.47,3.84,1.28,0.73,1.28,MEM,25.0,79,1,1946,0.446,0.349,120,164,0.732,Shane Battier,0.71,2.4,0.82,2.35,3.06,6.87,1.29
Shane Battier,2004-05,9.9,5.16,1.58,0.96,1.14,MEM,26.0,80,72,2516,0.442,0.395,180,228,0.789,Shane Battier,0.94,2.5,0.88,2.21,3.39,7.66,1.98
Shane Battier,2005-06,10.1,5.3,1.68,1.41,1.14,MEM,27.0,81,81,2839,0.488,0.394,147,208,0.707,Shane Battier,1.11,2.8,0.8,2.04,3.74,7.67,2.02
Shane Battier,2006-07,10.11,4.12,2.13,0.73,0.96,HOU,28.0,82,82,2988,0.446,0.421,88,113,0.779,Shane Battier,0.88,2.3,1.91,4.55,3.56,7.98,0.82
Shane Battier,2007-08,9.3,5.09,1.94,1.12,0.96,HOU,29.0,80,78,2907,0.428,0.377,75,101,0.743,Shane Battier,0.98,2.4,1.74,4.61,3.31,7.74,1.64
Shane Battier,2008-09,7.27,4.75,2.28,0.9,0.8,HOU,30.0,60,59,2031,0.41,0.384,55,67,0.821,Shane Battier,0.82,1.9,1.52,3.95,2.42,5.9,0.87
Shane Battier,2009-10,7.97,4.66,2.45,1.13,0.79,HOU,31.0,67,62,2168,0.398,0.362,77,106,0.726,Shane Battier,0.96,2.1,1.51,4.16,2.66,6.67,1.1
Shane Battier,2010-11,8.63,4.76,2.59,1.2,0.9,HOU,32.0,59,59,1818,0.456,0.391,49,76,0.645,Shane Battier,1.07,2.2,1.49,3.81,3.15,6.92,0.98
Shane Battier,2010-11,5.0,4.0,1.39,0.43,0.7,MEM,32.0,23,0,557,0.426,0.333,15,17,0.882,Shane Battier,0.7,1.3,0.61,1.83,1.87,4.39,1.39
Shane Battier,2010-11,7.61,4.55,2.26,0.99,0.84,TOT,32.0,82,59,2375,0.45,0.382,64,93,0.688,Shane Battier,0.96,1.9,1.24,3.26,2.79,6.21,1.1
Shane Battier,2011-12,4.78,2.4,1.26,0.51,0.98,MIA,33.0,65,10,1499,0.387,0.339,23,37,0.622,Shane Battier,0.57,1.6,0.95,2.82,1.74,4.49,0.86
Shane Battier,2012-13,6.56,2.29,1.0,0.76,0.57,MIA,34.0,72,20,1786,0.42,0.43,32,38,0.842,Shane Battier,0.47,2.1,1.89,4.39,2.11,5.03,0.51
Shane Battier,2013-14,4.08,1.89,0.86,0.53,0.68,MIA,35.0,73,56,1468,0.382,0.348,15,23,0.652,Shane Battier,0.29,1.7,1.0,2.88,1.44,3.77,0.47
Jamison Battle,2024-25,7.1,2.68,0.9,0.17,0.29,TOR,24.0,59,10,1042,0.429,0.405,16,18,0.889,Jamison Battle,0.46,1.6,1.78,4.39,2.53,5.88,0.63
Jamison Battle,2025-26,4.5,0.88,0.12,0.12,0.25,TOR,24.0,8,0,55,0.722,0.714,0,0,0.0,Jamison Battle,0.38,0.6,1.25,1.75,1.62,2.25,0.12
Nicolas Batum,2008-09,5.39,2.78,0.94,0.51,0.63,POR,20.0,79,76,1454,0.446,0.369,42,52,0.808,Nicolas Batum,0.63,1.8,0.78,2.13,2.04,4.57,1.06
Nicolas Batum,2009-10,10.14,3.81,1.19,0.68,0.65,POR,21.0,37,25,918,0.519,0.409,43,51,0.843,Nicolas Batum,0.73,2.2,1.46,3.57,3.76,7.24,0.86
Nicolas Batum,2010-11,12.38,4.51,1.54,0.61,0.85,POR,22.0,80,67,2522,0.455,0.345,138,164,0.841,Nicolas Batum,1.04,2.4,1.48,4.28,4.59,10.09,1.36
Nicolas Batum,2011-12,13.86,4.59,1.42,1.02,0.97,POR,23.0,59,34,1791,0.451,0.391,133,159,0.836,Nicolas Batum,1.53,1.8,1.81,4.64,4.9,10.86,1.37
Nicolas Batum,2012-13,14.34,5.64,4.93,1.14,1.25,POR,24.0,73,73,2807,0.423,0.372,178,210,0.848,Nicolas Batum,2.6,1.9,2.26,6.08,4.82,11.41,1.33
Nicolas Batum,2013-14,13.05,7.45,5.12,0.7,0.91,POR,25.0,82,82,2956,0.465,0.361,163,203,0.803,Nicolas Batum,2.54,1.9,1.77,4.9,4.65,9.99,1.41
Nicolas Batum,2014-15,9.35,5.86,4.8,0.56,1.1,POR,26.0,71,71,2380,0.4,0.324,84,98,0.857,Nicolas Batum,1.86,1.5,1.41,4.35,3.38,8.45,0.87
Nicolas Batum,2015-16,14.94,6.11,5.76,0.61,0.93,CHA,27.0,70,70,2448,0.426,0.348,163,192,0.849,Nicolas Batum,2.93,1.6,1.99,5.7,5.31,12.47,0.79
Nicolas Batum,2016-17,15.12,6.25,5.92,0.38,1.12,CHA,28.0,77,77,2617,0.403,0.333,243,284,0.856,Nicolas Batum,2.52,1.4,1.75,5.26,5.1,12.66,0.6
Nicolas Batum,2017-18,11.56,4.78,5.45,0.36,1.02,CHA,29.0,64,64,1981,0.415,0.336,108,130,0.831,Nicolas Batum,2.05,1.1,1.44,4.28,4.22,10.16,0.89
Nicolas Batum,2018-19,9.32,5.2,3.29,0.57,0.95,CHA,30.0,75,72,2354,0.45,0.389,77,89,0.865,Nicolas Batum,1.56,1.9,1.55,3.97,3.37,7.49,0.95
Nicolas Batum,2019-20,3.59,4.55,3.0,0.36,0.77,CHA,31.0,22,3,505,0.346,0.286,9,10,0.9,Nicolas Batum,1.0,1.9,0.64,2.23,1.27,3.68,1.14
Nicolas Batum,2020-21,8.06,4.72,2.21,0.55,1.03,LAC,32.0,67,38,1835,0.464,0.404,48,58,0.828,Nicolas Batum,0.79,1.5,1.64,4.06,2.85,6.15,0.75
Nicolas Batum,2021-22,8.32,4.31,1.69,0.71,0.98,LAC,33.0,59,54,1463,0.463,0.4,25,38,0.658,Nicolas Batum,0.68,1.4,1.83,4.58,3.03,6.56,0.49
Nicolas Batum,2022-23,6.13,3.83,1.55,0.56,0.69,LAC,34.0,78,19,1710,0.42,0.391,34,48,0.708,Nicolas Batum,0.64,1.9,1.59,4.06,2.05,4.88,0.79
Nicolas Batum,2023-24,2.67,2.33,1.67,1.33,1.0,LAC,35.0,3,0,54,0.375,0.286,0,0,0.0,Nicolas Batum,0.33,1.7,0.67,2.33,1.0,2.67,0.0
Nicolas Batum,2023-24,5.47,4.23,2.16,0.6,0.79,PHI,35.0,57,38,1476,0.456,0.399,15,21,0.714,Nicolas Batum,0.68,1.8,1.25,3.12,1.98,4.35,1.23
Nicolas Batum,2023-24,5.33,4.13,2.13,0.63,0.8,TOT,35.0,60,38,1530,0.453,0.395,15,21,0.714,Nicolas Batum,0.67,1.8,1.22,3.08,1.93,4.27,1.17
Nicolas Batum,2024-25,4.01,2.79,1.08,0.46,0.67,LAC,36.0,78,8,1367,0.437,0.433,17,21,0.81,Nicolas Batum,0.44,1.4,1.13,2.6,1.33,3.05,0.6
Nicolas Batum,2025-26,2.9,2.7,0.7,0.6,0.7,LAC,36.0,10,2,162,0.27,0.273,0,0,0.0,Nicolas Batum,0.5,1.5,0.9,3.3,1.0,3.7,0.5
Damion Baugh,2024-25,7.27,3.33,3.73,0.13,1.0,CHA,24.0,15,2,370,0.323,0.214,13,15,0.867,Damion Baugh,2.07,1.5,0.8,3.73,2.8,8.67,0.93
Lonny Baxter,2002-03,4.76,3.0,0.29,0.4,0.16,CHI,24.0,55,0,682,0.466,0.0,70,103,0.68,Lonny Baxter,0.84,2.5,0.0,0.04,1.75,3.75,1.18
Lonny Baxter,2003-04,4.29,2.5,0.36,0.43,0.07,CHI,25.0,14,1,146,0.551,1.0,5,8,0.625,Lonny Baxter,0.79,2.2,0.07,0.07,1.93,3.5,0.79
Lonny Baxter,2003-04,4.17,3.36,0.28,0.5,0.39,TOR,25.0,36,4,486,0.469,0.0,30,56,0.536,Lonny Baxter,0.61,1.9,0.0,0.03,1.67,3.56,1.17
Lonny Baxter,2003-04,3.42,2.58,0.42,0.42,0.17,WAS,25.0,12,0,132,0.5,0.0,9,12,0.75,Lonny Baxter,0.42,1.9,0.0,0.08,1.33,2.67,0.92
